"","wave","year","amt_fam1","amt_fam2","amt_for1","amt_for2","amt_nan1","amt_nan2","amt_rel1","amt_rel2","care_fam1","care_fam2","care_for1","care_for2","care_nan1","care_nan2","care_par1","care_par2","care_rel1","care_rel2","care_sel1","care_sel2","ccuniv1","ccuniv2","epppnum","id","paid_fam1","paid_fam2","paid_for1","paid_for2","paid_nan1","paid_nan2","paid_rel1","paid_rel2","tot_fam1","tot_fam2","tot_for1","tot_for2","tot_nan1","tot_nan2","tot_rel1","tot_rel2","yr","used_cc","paid_cc","panel","month"
"107",6,1993,NA,NA,48,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,103,"34007473211103",0,0,1,0,0,0,0,0,NA,NA,48,NA,NA,NA,NA,0,1993,1,1,1992,9
"108",6,1993,NA,NA,48,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,103,"34007473211103",0,0,1,0,0,0,0,0,NA,NA,48,NA,NA,NA,NA,0,1993,1,1,1992,10
"109",6,1993,NA,NA,48,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,103,"34007473211103",0,0,1,0,0,0,0,0,NA,NA,48,NA,NA,NA,NA,0,1993,1,1,1992,11
"110",6,1993,NA,NA,48,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,103,"34007473211103",0,0,1,0,0,0,0,0,NA,NA,48,NA,NA,NA,NA,0,1993,1,1,1992,6
"111",6,1993,NA,NA,48,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,103,"34007473211103",0,0,1,0,0,0,0,0,NA,NA,48,NA,NA,NA,NA,0,1993,1,1,1992,7
"112",6,1993,NA,NA,48,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,103,"34007473211103",0,0,1,0,0,0,0,0,NA,NA,48,NA,NA,NA,NA,0,1993,1,1,1992,12
"113",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,102,"01045104611102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,8
"114",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,102,"01045104611102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,9
"115",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,102,"01045104611102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,10
"116",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,102,"01045104611102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,11
"117",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,102,"01045104611102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,6
"118",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,102,"01045104611102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,7
"119",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,1,102,"01045104611102",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,1,0,1992,12
"120",6,1993,NA,NA,NA,NA,NA,10,NA,NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0,1,101,"34045109811101",NA,0,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,20,NA,NA,1993,1,1,1992,8
"121",6,1993,NA,NA,NA,NA,NA,10,NA,NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0,1,101,"34045109811101",NA,0,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,20,NA,NA,1993,1,1,1992,9
"122",6,1993,NA,NA,NA,NA,NA,10,NA,NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0,1,101,"34045109811101",NA,0,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,20,NA,NA,1993,1,1,1992,10
"123",6,1993,NA,NA,NA,NA,NA,10,NA,NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0,1,101,"34045109811101",NA,0,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,20,NA,NA,1993,1,1,1992,11
"124",6,1993,NA,NA,NA,NA,NA,10,NA,NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0,1,101,"34045109811101",NA,0,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,20,NA,NA,1993,1,1,1992,6
"125",6,1993,NA,NA,NA,NA,NA,10,NA,NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0,1,101,"34045109811101",NA,0,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,20,NA,NA,1993,1,1,1992,7
"126",6,1993,NA,NA,NA,NA,NA,10,NA,NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,0,1,101,"34045109811101",NA,0,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,20,NA,NA,1993,1,1,1992,12
"127",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"01087602111102",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,8
"128",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"01087602111102",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,9
"129",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"01087602111102",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,10
"130",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"01087602111102",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,11
"131",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"01087602111102",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,6
"132",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"01087602111102",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,7
"133",6,1993,55,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,102,"01087602111102",1,NA,0,NA,0,NA,0,NA,55,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,12
"134",6,1993,100,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,105,"01094404611105",1,NA,0,NA,0,NA,0,NA,100,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,8
"135",6,1993,100,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,105,"01094404611105",1,NA,0,NA,0,NA,0,NA,100,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,9
"136",6,1993,100,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,105,"01094404611105",1,NA,0,NA,0,NA,0,NA,100,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,10
"137",6,1993,100,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,105,"01094404611105",1,NA,0,NA,0,NA,0,NA,100,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,11
"138",6,1993,100,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,105,"01094404611105",1,NA,0,NA,0,NA,0,NA,100,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,6
"139",6,1993,100,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,105,"01094404611105",1,NA,0,NA,0,NA,0,NA,100,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,7
"140",6,1993,100,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,105,"01094404611105",1,NA,0,NA,0,NA,0,NA,100,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,12
"141",6,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"34746911711101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1992,8
"142",6,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"34746911711101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1992,9
"143",6,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"34746911711101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1992,10
"144",6,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"34746911711101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1992,11
"145",6,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"34746911711101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1992,6
"146",6,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"34746911711101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1992,7
"147",6,1993,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"34746911711101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1993,1,0,1992,12
"148",6,1993,50,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,106,"01545115611106",1,NA,0,NA,0,NA,0,NA,50,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,8
"149",6,1993,50,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,106,"01545115611106",1,NA,0,NA,0,NA,0,NA,50,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,9
"150",6,1993,50,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,106,"01545115611106",1,NA,0,NA,0,NA,0,NA,50,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,10
"151",6,1993,50,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,106,"01545115611106",1,NA,0,NA,0,NA,0,NA,50,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,11
"152",6,1993,50,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,106,"01545115611106",1,NA,0,NA,0,NA,0,NA,50,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,6
"153",6,1993,50,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,106,"01545115611106",1,NA,0,NA,0,NA,0,NA,50,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,7
"154",6,1993,50,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,106,"01545115611106",1,NA,0,NA,0,NA,0,NA,50,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,12
"155",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,101,"34812364811101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,8
"156",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,101,"34812364811101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,9
"157",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,101,"34812364811101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,10
"158",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,101,"34812364811101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,11
"159",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,101,"34812364811101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,6
"160",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,101,"34812364811101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,7
"161",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,101,"34812364811101",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,12
"162",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"98711536411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,8
"163",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"98711536411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,9
"164",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"98711536411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,10
"165",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"98711536411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,11
"166",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"98711536411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,6
"167",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"98711536411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,7
"168",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,1,101,"98711536411101",NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,12
"169",6,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"01593809811101",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1992,8
"170",6,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"01593809811101",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1992,9
"171",6,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"01593809811101",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1992,10
"172",6,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"01593809811101",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1992,11
"173",6,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"01593809811101",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1992,6
"174",6,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"01593809811101",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1992,7
"175",6,1993,NA,NA,20,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"01593809811101",0,NA,1,NA,0,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,1993,1,1,1992,12
"176",6,1993,NA,NA,120,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"63439838411101",0,NA,1,NA,0,NA,0,NA,NA,NA,240,NA,NA,NA,NA,NA,1993,1,1,1992,8
"177",6,1993,NA,NA,120,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"63439838411101",0,NA,1,NA,0,NA,0,NA,NA,NA,240,NA,NA,NA,NA,NA,1993,1,1,1992,9
"178",6,1993,NA,NA,120,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"63439838411101",0,NA,1,NA,0,NA,0,NA,NA,NA,240,NA,NA,NA,NA,NA,1993,1,1,1992,10
"179",6,1993,NA,NA,120,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"63439838411101",0,NA,1,NA,0,NA,0,NA,NA,NA,240,NA,NA,NA,NA,NA,1993,1,1,1992,11
"180",6,1993,NA,NA,120,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"63439838411101",0,NA,1,NA,0,NA,0,NA,NA,NA,240,NA,NA,NA,NA,NA,1993,1,1,1992,6
"181",6,1993,NA,NA,120,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"63439838411101",0,NA,1,NA,0,NA,0,NA,NA,NA,240,NA,NA,NA,NA,NA,1993,1,1,1992,7
"182",6,1993,NA,NA,120,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"63439838411101",0,NA,1,NA,0,NA,0,NA,NA,NA,240,NA,NA,NA,NA,NA,1993,1,1,1992,12
"183",6,1993,NA,NA,140,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,103,"01907459011103",0,NA,1,NA,0,NA,0,NA,NA,NA,140,NA,NA,NA,NA,NA,1993,1,1,1992,8
"184",6,1993,NA,NA,140,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,103,"01907459011103",0,NA,1,NA,0,NA,0,NA,NA,NA,140,NA,NA,NA,NA,NA,1993,1,1,1992,9
"185",6,1993,NA,NA,140,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,103,"01907459011103",0,NA,1,NA,0,NA,0,NA,NA,NA,140,NA,NA,NA,NA,NA,1993,1,1,1992,10
"186",6,1993,NA,NA,140,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,103,"01907459011103",0,NA,1,NA,0,NA,0,NA,NA,NA,140,NA,NA,NA,NA,NA,1993,1,1,1992,11
"187",6,1993,NA,NA,140,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,103,"01907459011103",0,NA,1,NA,0,NA,0,NA,NA,NA,140,NA,NA,NA,NA,NA,1993,1,1,1992,6
"188",6,1993,NA,NA,140,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,103,"01907459011103",0,NA,1,NA,0,NA,0,NA,NA,NA,140,NA,NA,NA,NA,NA,1993,1,1,1992,7
"189",6,1993,NA,NA,140,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,0,103,"01907459011103",0,NA,1,NA,0,NA,0,NA,NA,NA,140,NA,NA,NA,NA,NA,1993,1,1,1992,12
"190",6,1993,NA,NA,NA,50,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,601,"63494475761601",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,50,NA,NA,NA,NA,1993,1,1,1992,8
"191",6,1993,NA,NA,NA,50,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,601,"63494475761601",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,50,NA,NA,NA,NA,1993,1,1,1992,9
"192",6,1993,NA,NA,NA,50,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,601,"63494475761601",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,50,NA,NA,NA,NA,1993,1,1,1992,10
"193",6,1993,NA,NA,NA,50,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,601,"63494475761601",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,50,NA,NA,NA,NA,1993,1,1,1992,11
"194",6,1993,NA,NA,NA,50,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,601,"63494475761601",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,50,NA,NA,NA,NA,1993,1,1,1992,6
"195",6,1993,NA,NA,NA,50,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,601,"63494475761601",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,50,NA,NA,NA,NA,1993,1,1,1992,7
"196",6,1993,NA,NA,NA,50,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,0,1,601,"63494475761601",NA,0,NA,1,NA,0,NA,0,NA,NA,NA,50,NA,NA,NA,NA,1993,1,1,1992,12
"197",6,1993,NA,NA,NA,NA,NA,NA,93,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"02236949011101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,93,NA,1993,1,1,1992,8
"198",6,1993,NA,NA,NA,NA,NA,NA,93,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"02236949011101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,93,NA,1993,1,1,1992,9
"199",6,1993,NA,NA,NA,NA,NA,NA,93,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"02236949011101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,93,NA,1993,1,1,1992,10
"200",6,1993,NA,NA,NA,NA,NA,NA,93,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"02236949011101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,93,NA,1993,1,1,1992,11
"201",6,1993,NA,NA,NA,NA,NA,NA,93,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"02236949011101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,93,NA,1993,1,1,1992,6
"202",6,1993,NA,NA,NA,NA,NA,NA,93,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"02236949011101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,93,NA,1993,1,1,1992,7
"203",6,1993,NA,NA,NA,NA,NA,NA,93,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,0,101,"02236949011101",0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,93,NA,1993,1,1,1992,12
"204",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,301,"35200097011301",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,8
"205",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,301,"35200097011301",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,9
"206",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,301,"35200097011301",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,10
"207",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,301,"35200097011301",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,11
"208",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,301,"35200097011301",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,6
"209",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,301,"35200097011301",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,7
"210",6,1993,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,0,301,"35200097011301",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,0,0,1992,12
"211",6,1993,50,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"35212388211101",1,NA,0,NA,0,NA,0,NA,50,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,8
"212",6,1993,50,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,101,"35212388211101",1,NA,0,NA,0,NA,0,NA,50,NA,NA,NA,NA,NA,NA,NA,1993,1,1,1992,9
